2000-01-28|35.4200
2000-01-29|35.0800
2000-01-30|35.0800
2000-01-31|35.0800
2000-02-01|34.6000
2000-02-02|34.5000
2000-02-03|34.6100
2000-02-04|34.8900
2000-02-05|35.1800
2000-02-06|35.1800
2000-02-07|35.1800
2000-02-08|34.9200
2000-02-09|34.9500
2000-02-10|35.1000
2000-02-11|35.2100
2000-02-12|35.2600
2000-02-13|35.2600
2000-02-14|35.2600
2000-02-15|35.2900
2000-02-16|34.8500
2000-02-17|34.8100
2000-02-18|35.0700
2000-02-19|34.9100
2000-02-20|34.9100
2000-02-21|34.9100
2000-02-22|34.8600
2000-02-23|35.0900
2000-02-24|35.4300
2000-02-25|35.3200
2000-02-26|34.9800
2000-02-27|34.9800
2000-02-28|34.9800
2000-02-29|34.1300
2000-03-01|34.4000
2000-03-02|34.3400
2000-03-03|34.5200
2000-03-04|34.1900
2000-03-05|34.1900
2000-03-06|34.1900
2000-03-07|33.9000
2000-03-08|33.9500
2000-03-09|33.9500
2000-03-10|33.8700
2000-03-11|33.9200
2000-03-12|33.9200
2000-03-13|33.9200
2000-03-14|34.0700
2000-03-15|33.8900
2000-03-16|33.7900
2000-03-17|33.7900
2000-03-18|33.8300
2000-03-19|33.8300
2000-03-20|33.8300
2000-03-21|33.7800
2000-03-22|33.6500
2000-03-23|33.4400
2000-03-24|33.5000
2000-03-25|33.8600
2000-03-26|33.8600
2000-03-27|33.8600
2000-03-28|34.0800
2000-03-29|33.8200
2000-03-30|33.6100
2000-03-31|33.7100
2000-04-01|34.0000
2000-04-02|34.0000
2000-04-03|34.0000
2000-04-04|33.9400
2000-04-05|34.0300
2000-04-06|34.0200
2000-04-07|33.8300
2000-04-08|33.7700
2000-04-09|33.7700
2000-04-10|33.7700
2000-04-11|33.7300
2000-04-12|33.6700
2000-04-13|33.5200
2000-04-14|33.5000
2000-04-15|33.4200
2000-04-16|33.4200
2000-04-17|33.4200
2000-04-18|33.6700
2000-04-19|33.4000
2000-04-20|33.1200
2000-04-21|33.0100
2000-04-22|32.8700
2000-04-23|32.8700
2000-04-24|32.8700
2000-04-25|32.8400
2000-04-26|32.8800
2000-04-27|32.1300
2000-04-28|32.1900
2000-04-29|31.7300
2000-04-30|31.7300
2000-05-01|31.7300
2000-05-02|31.7300
2000-05-03|31.7300
2000-05-04|31.8200
2000-05-05|31.4100
2000-05-06|31.2200
2000-05-07|31.2600
2000-05-08|31.2600
2000-05-09|31.2600
2000-05-10|31.2600
2000-05-11|31.4500
2000-05-12|31.1700
2000-05-13|31.1200
2000-05-14|31.1200
2000-05-15|31.1200
2000-05-16|31.6500
2000-05-17|31.4800
2000-05-18|31.2300
2000-05-19|31.0300
2000-05-20|31.0100
2000-05-21|31.0100
2000-05-22|31.0100
2000-05-23|31.1000
2000-05-24|31.0600
2000-05-25|31.0100
2000-05-26|30.9000
2000-05-27|31.2500
2000-05-28|31.2500
2000-05-29|31.2500
2000-05-30|31.6500
2000-05-31|31.5300
2000-06-01|31.6200
2000-06-02|31.8300
2000-06-03|31.7800
2000-06-04|31.7800
2000-06-05|31.7800
2000-06-06|32.1800
2000-06-07|32.3900
2000-06-08|32.6300
2000-06-09|32.7500
2000-06-10|32.4500
2000-06-11|32.4500
2000-06-12|32.4500
2000-06-13|32.4500
2000-06-14|32.7900
2000-06-15|32.9800
2000-06-16|32.9400
2000-06-17|32.7000
2000-06-18|32.7000
2000-06-19|32.7000
2000-06-20|32.9800
2000-06-21|32.7800
2000-06-22|32.6800
2000-06-23|32.4900
2000-06-24|32.1900
2000-06-25|32.1900
2000-06-26|32.1900
2000-06-27|32.1900
2000-06-28|32.1700
2000-06-29|32.3800
2000-06-30|32.4400
2000-07-01|32.7400
2000-07-02|32.7400
2000-07-03|32.7400
2000-07-04|32.6300
2000-07-05|32.4700
2000-07-06|32.5900
2000-07-07|32.6100
2000-07-08|32.4400
2000-07-09|32.4400
2000-07-10|32.4400
2000-07-11|32.7400
2000-07-12|32.6400
2000-07-13|32.4600
2000-07-14|32.1600
2000-07-15|31.9200
2000-07-16|31.9200
2000-07-17|31.9200
2000-07-18|32.0400
2000-07-19|31.8300
2000-07-20|31.3500
2000-07-21|31.3200
2000-07-22|31.5400
2000-07-23|31.5400
2000-07-24|31.5400
2000-07-25|31.6000
2000-07-26|31.5900
2000-07-27|31.7600
2000-07-28|31.8900
2000-07-29|31.5700
2000-07-30|31.5700
2000-07-31|31.5700
2000-08-01|31.4000
2000-08-02|31.4900
2000-08-03|31.1300
2000-08-04|31.1300
2000-08-05|30.8500
2000-08-06|30.8500
2000-08-07|30.8500
2000-08-08|31.1700
2000-08-09|31.0600
2000-08-10|30.7800
2000-08-11|30.9300
2000-08-12|31.0100
2000-08-13|31.0100
2000-08-14|31.0100
2000-08-15|30.8800
2000-08-16|31.1700
2000-08-17|31.2900
2000-08-18|31.2900
2000-08-19|31.3700
2000-08-20|31.3700
2000-08-21|31.3700
2000-08-22|31.1500
2000-08-23|31.1200
2000-08-24|30.8000
2000-08-25|30.9800
2000-08-26|30.7000
2000-08-27|30.7000
2000-08-28|30.7000
2000-08-29|30.9400
2000-08-30|30.9200
2000-08-31|30.6600
2000-09-01|30.7600
2000-09-02|30.5400
2000-09-03|30.5400
2000-09-04|30.5400
2000-09-05|30.9400
2000-09-06|30.8600
2000-09-07|30.6300
2000-09-08|30.1500
2000-09-09|30.2000
2000-09-10|30.2000
2000-09-11|30.2000
2000-09-12|30.2000
2000-09-13|29.9300
2000-09-14|29.9000
2000-09-15|29.6400
2000-09-16|29.9000
2000-09-17|29.9000
2000-09-18|29.9000
2000-09-19|29.6100
2000-09-20|29.5100
2000-09-21|29.5000
2000-09-22|29.6100
2000-09-23|29.8800
2000-09-24|29.8800
2000-09-25|29.8800
2000-09-26|30.5900
2000-09-27|30.3200
2000-09-28|30.6000
2000-09-29|30.4900
2000-09-30|30.5200
2000-10-01|30.5200
2000-10-02|30.5200
2000-10-03|30.5500
2000-10-04|30.4100
2000-10-05|30.3600
2000-10-06|30.3300
2000-10-07|30.1900
2000-10-08|30.1900
2000-10-09|30.1900
2000-10-10|30.2500
2000-10-11|30.1500
2000-10-12|30.2200
2000-10-13|29.9600
2000-10-14|29.9800
2000-10-15|29.9800
2000-10-16|29.9800
2000-10-17|29.6700
2000-10-18|29.4800
2000-10-19|29.6500
2000-10-20|29.2800
2000-10-21|29.5500
2000-10-22|29.5500
2000-10-23|29.5500
2000-10-24|29.4700
2000-10-25|29.3800
2000-10-26|29.3700
2000-10-27|29.0900
2000-10-28|29.1700
2000-10-29|29.1700
2000-10-30|29.1700
2000-10-31|29.5200
2000-11-01|29.6000
2000-11-02|30.0900
2000-11-03|30.3200
2000-11-04|30.1500
2000-11-05|30.3500
2000-11-06|30.3500
2000-11-07|30.3500
2000-11-08|30.3500
2000-11-09|30.0400
2000-11-10|29.6900
2000-11-11|30.2400
2000-11-12|30.2400
2000-11-13|30.2400
2000-11-14|30.0100
2000-11-15|29.8300
2000-11-16|29.6700
2000-11-17|29.6600
2000-11-18|29.7700
2000-11-19|29.7700
2000-11-20|29.7700
2000-11-21|29.6200
2000-11-22|29.5800
2000-11-23|29.3900
2000-11-24|29.3600
2000-11-25|29.2000
2000-11-26|29.2000
2000-11-27|29.2000
2000-11-28|29.3100
2000-11-29|29.6900
2000-11-30|29.7700
2000-12-01|29.8600
2000-12-02|30.2000
2000-12-03|30.2000
2000-12-04|30.2000
2000-12-05|30.2400
2000-12-06|30.5300
2000-12-07|30.3500
2000-12-08|30.9700
2000-12-09|30.6300
2000-12-10|30.6300
2000-12-11|30.6300
2000-12-12|30.6300
2000-12-13|30.6300
2000-12-14|30.3400
2000-12-15|30.3100
2000-12-16|30.7800
2000-12-17|30.7800
2000-12-18|30.7800
2000-12-19|30.9700
2000-12-20|30.9600
2000-12-21|31.0000
2000-12-22|31.0900
2000-12-23|31.2500
2000-12-24|31.2500
2000-12-25|31.2500
2000-12-26|31.6400
2000-12-27|31.8000
2000-12-28|31.9800
2000-12-29|31.6700
2000-12-30|31.6800
2000-12-31|31.6800
2001-01-01|31.6800
2001-01-02|31.6800
2001-01-03|31.6800
2001-01-04|32.3000
2001-01-05|32.0800
2001-01-06|32.7900
2001-01-07|32.7900
2001-01-08|32.7900
2001-01-09|32.7900
2001-01-10|32.4400
2001-01-11|32.5200
2001-01-12|32.6100
2001-01-13|33.0600
2001-01-14|33.0600
2001-01-15|33.0600
2001-01-16|32.7200
2001-01-17|32.4200
2001-01-18|32.6300
2001-01-19|32.4200
2001-01-20|32.6600
2001-01-21|32.6600
2001-01-22|32.6600
2001-01-23|32.3500
2001-01-24|32.4500
2001-01-25|32.1500
2001-01-26|31.9000
2001-01-27|31.8900
2001-01-28|31.8900
2001-01-29|31.8900
2001-01-30|31.8900
2001-01-31|31.7900
2001-02-01|32.1500
2001-02-02|32.5200
2001-02-03|32.5300
2001-02-04|32.5300
2001-02-05|32.5300
2001-02-06|32.6300
2001-02-07|32.5700
2001-02-08|32.3500
2001-02-09|32.3700
2001-02-10|32.2200
2001-02-11|32.2200
2001-02-12|32.2200
2001-02-13|32.5100
2001-02-14|32.4500
2001-02-15|32.0900
2001-02-16|32.0800
2001-02-17|31.8100
2001-02-18|31.8100
2001-02-19|31.8100
2001-02-20|32.0500
2001-02-21|32.2200
2001-02-22|31.6100
2001-02-23|31.5700
2001-02-24|31.5000
2001-02-25|31.5000
2001-02-26|31.5000
2001-02-27|32.0700
2001-02-28|31.9400
2001-03-01|31.9400
2001-03-02|32.1000
2001-03-03|32.3600
2001-03-04|32.3600
2001-03-05|32.3600
2001-03-06|32.4900
2001-03-07|32.3400
2001-03-08|32.6400
2001-03-09|32.6400
2001-03-10|32.6400
2001-03-11|32.6400
2001-03-12|32.6300
2001-03-13|32.6100
2001-03-14|32.2000
2001-03-15|31.9300
2001-03-16|31.8900
2001-03-17|31.4300
2001-03-18|31.4300
2001-03-19|31.4300
2001-03-20|31.4700
2001-03-21|31.8200
2001-03-22|32.0000
2001-03-23|31.5400
2001-03-24|31.6200
2001-03-25|31.6200
2001-03-26|31.6200
2001-03-27|31.6700
2001-03-28|31.7500
2001-03-29|31.7900
2001-03-30|31.5400
2001-03-31|31.5100
2001-04-01|31.5100
2001-04-02|31.5100
2001-04-03|31.3800
2001-04-04|31.5800
2001-04-05|31.7200
2001-04-06|31.9600
2001-04-07|31.8400
2001-04-08|31.8400
2001-04-09|31.8400
2001-04-10|32.0200
2001-04-11|31.8000
2001-04-12|31.8400
2001-04-13|31.6800
2001-04-14|31.7100
